P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_36_699.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_36_699.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_36_699.jpg,0,1,0,30.1903
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_36_770.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_36_770.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_36_770.jpg,0,1,0,30.19034
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_36_845.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_36_845.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_36_845.jpg,0,1,0,30.19031
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_36_918.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_36_918.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_36_918.jpg,0,1,0,30.19027
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_36_993.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_36_993.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_36_993.jpg,0,1,0,30.19032
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_37_069.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_37_069.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_37_069.jpg,0,1,0,30.19034
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_37_151.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_37_151.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_37_151.jpg,0,1,0,30.19031
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_37_229.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_37_229.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_37_229.jpg,-0.15,1,0,30.18421
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_37_300.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_37_300.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_37_300.jpg,0,1,0,30.18598
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_37_374.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_37_374.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_37_374.jpg,0,1,0,30.19003
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_37_443.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_37_443.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_37_443.jpg,0,1,0,30.19024
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_37_511.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_37_511.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_37_511.jpg,0,1,0,30.19032
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_37_582.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_37_582.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_37_582.jpg,0,1,0,30.19028
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_37_670.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_37_670.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_37_670.jpg,0,1,0,30.19029
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_37_740.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_37_740.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_37_740.jpg,0,1,0,30.19025
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_37_810.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_37_810.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_37_810.jpg,-0.2,1,0,30.17994
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_37_896.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_37_896.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_37_896.jpg,0,1,0,30.19073
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_37_984.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_37_984.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_37_984.jpg,0,1,0,30.19006
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_38_052.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_38_052.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_38_052.jpg,0,1,0,30.19027
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_38_121.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_38_121.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_38_121.jpg,0,1,0,30.19028
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_38_192.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_38_192.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_38_192.jpg,0,1,0,30.1903
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_38_281.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_38_281.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_38_281.jpg,0,1,0,30.19034
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_38_352.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_38_352.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_38_352.jpg,0,1,0,30.19029
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_38_421.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_38_421.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_38_421.jpg,0,1,0,30.1903
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_38_489.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_38_489.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_38_489.jpg,0,1,0,30.1903
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_38_561.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_38_561.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_38_561.jpg,-0.05,1,0,30.18969
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_38_627.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_38_627.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_38_627.jpg,-0.25,1,0,30.17473
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_38_704.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_38_704.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_38_704.jpg,0,1,0,30.19074
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_38_778.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_38_778.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_38_778.jpg,0,1,0,30.18997
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_38_852.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_38_852.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_38_852.jpg,0,1,0,30.19021
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_38_936.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_38_936.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_38_936.jpg,0,1,0,30.19031
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_39_024.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_39_024.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_39_024.jpg,0,1,0,30.19029
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_39_111.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_39_111.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_39_111.jpg,0,1,0,30.19029
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_39_200.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_39_200.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_39_200.jpg,0,1,0,30.19031
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_39_284.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_39_284.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_39_284.jpg,0,1,0,30.19029
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_39_371.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_39_371.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_39_371.jpg,0,1,0,30.1903
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_39_458.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_39_458.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_39_458.jpg,0,1,0,30.19029
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_39_529.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_39_529.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_39_529.jpg,0,1,0,30.1903
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_39_598.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_39_598.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_39_598.jpg,0,1,0,30.19032
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_39_685.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_39_685.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_39_685.jpg,0,1,0,30.19025
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_39_772.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_39_772.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_39_772.jpg,0,1,0,30.19029
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_39_857.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_39_857.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_39_857.jpg,0,1,0,30.19032
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_39_937.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_39_937.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_39_937.jpg,0,1,0,30.1903
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_40_020.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_40_020.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_40_020.jpg,0,1,0,30.19029
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_40_101.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_40_101.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_40_101.jpg,0,1,0,30.19028
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_40_184.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_40_184.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_40_184.jpg,0,1,0,30.19031
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_40_269.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_40_269.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_40_269.jpg,0,1,0,30.19028
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_40_339.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_40_339.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_40_339.jpg,0,1,0,30.19031
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_40_425.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_40_425.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_40_425.jpg,0,1,0,30.19029
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_40_504.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_40_504.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_40_504.jpg,0.1,1,0,30.18768
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_40_587.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_40_587.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_40_587.jpg,0,1,0,30.1859
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_40_659.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_40_659.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_40_659.jpg,0,1,0,30.19024
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_40_752.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_40_752.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_40_752.jpg,0,1,0,30.19008
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_40_819.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_40_819.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_40_819.jpg,0,1,0,30.18978
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_40_906.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_40_906.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_40_906.jpg,0,1,0,30.19018
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_40_977.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_40_977.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_40_977.jpg,0,1,0,30.19019
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_41_052.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_41_052.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_41_052.jpg,0.15,1,0,30.18423
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_41_124.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_41_124.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_41_124.jpg,0.3,1,0,30.16893
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_41_204.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_41_204.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_41_204.jpg,0,1,0,30.18983
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_41_277.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_41_277.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_41_277.jpg,0,1,0,30.19001
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_41_355.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_41_355.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_41_355.jpg,0,1,0,30.19005
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_41_441.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_41_441.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_41_441.jpg,0,1,0,30.19029
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_41_527.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_41_527.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_41_527.jpg,0,1,0,30.19021
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_41_609.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_41_609.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_41_609.jpg,0,1,0,30.19053
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_41_681.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_41_681.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_41_681.jpg,0,1,0,30.1904
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_41_751.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_41_751.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_41_751.jpg,0,1,0,30.19027
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_41_822.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_41_822.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_41_822.jpg,0.1,1,0,30.18744
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_41_890.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_41_890.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_41_890.jpg,0.3,1,0,30.16843
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_41_972.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_41_972.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_41_972.jpg,0,1,0,30.18864
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_42_048.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_42_048.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_42_048.jpg,0,1,0,30.19003
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_42_132.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_42_132.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_42_132.jpg,0.2,1,0,30.18167
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_42_199.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_42_199.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_42_199.jpg,0,1,0,30.19076
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_42_279.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_42_279.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_42_279.jpg,0,1,0,30.19024
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_42_361.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_42_361.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_42_361.jpg,0.1,1,0,30.18854
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_42_429.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_42_429.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_42_429.jpg,0.3,1,0,30.1707
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_42_501.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_42_501.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_42_501.jpg,0.45,1,0,30.15246
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_42_574.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_42_574.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_42_574.jpg,0,1,0,30.1885
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_42_642.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_42_642.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_42_642.jpg,0.1,1,0,30.19085
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_42_712.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_42_712.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_42_712.jpg,0.3,1,0,30.17435
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_42_779.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_42_779.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_42_779.jpg,0.45,1,0,30.15511
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_42_850.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_42_850.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_42_850.jpg,0,1,0,30.18624
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_42_928.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_42_928.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_42_928.jpg,0,1,0,30.1899
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_42_997.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_42_997.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_42_997.jpg,0.05,1,0,30.19032
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_43_064.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_43_064.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_43_064.jpg,0.2,1,0,30.18051
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_43_133.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_43_133.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_43_133.jpg,0.4,1,0,30.16038
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_43_209.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_43_209.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_43_209.jpg,0.6000001,1,0,30.13428
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_43_293.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_43_293.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_43_293.jpg,0,1,0,30.18191
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_43_360.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_43_360.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_43_360.jpg,0.1,1,0,30.19243
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_43_439.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_43_439.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_43_439.jpg,0.3,1,0,30.17969
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_43_516.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_43_516.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_43_516.jpg,0.5000001,1,0,30.15387
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_43_584.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_43_584.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_43_584.jpg,0.6500001,1,0,30.12876
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_43_653.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_43_653.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_43_653.jpg,0,1,0,30.18555
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_43_726.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_43_726.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_43_726.jpg,0.15,1,0,30.19104
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_43_809.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_43_809.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_43_809.jpg,0.4,1,0,30.16627
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_43_880.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_43_880.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_43_880.jpg,0.5500001,1,0,30.14518
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_43_947.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_43_947.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_43_947.jpg,0,1,0,30.17626
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_44_026.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_44_026.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_44_026.jpg,0,1,0,30.18652
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_44_109.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_44_109.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_44_109.jpg,0.25,1,0,30.18369
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_44_187.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_44_187.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_44_187.jpg,0.4,1,0,30.1655
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_44_266.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_44_266.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_44_266.jpg,0.6000001,1,0,30.13868
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_44_351.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_44_351.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_44_351.jpg,0.8500001,1,0,30.10766
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_44_442.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_44_442.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_44_442.jpg,1,1,0,30.09763
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_44_534.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_44_534.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_44_534.jpg,0,1,0,30.16955
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_44_610.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_44_610.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_44_610.jpg,0,1,0,30.18425
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_44_684.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_44_684.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_44_684.jpg,0,1,0,30.18859
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_44_762.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_44_762.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_44_762.jpg,0,1,0,30.19019
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_44_850.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_44_850.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_44_850.jpg,0,1,0,30.19032
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_44_923.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_44_923.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_44_923.jpg,0,1,0,30.1917
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_44_998.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_44_998.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_44_998.jpg,0,1,0,30.19051
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_45_069.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_45_069.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_45_069.jpg,0,1,0,30.1903
P:\Self Driving\NewData\IMG\center_2020_03_15_10_15_45_153.jpg,P:\Self Driving\NewData\IMG\left_2020_03_15_10_15_45_153.jpg,P:\Self Driving\NewData\IMG\right_2020_03_15_10_15_45_153.jpg,0,1,0,30.18905
